dataset,model,fold_id,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,sensitivity_narcolepsy,specificity_comparison,roc_auc
report_only,gradient_boosting,30,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.7142857142857143
report_only,gradient_boosting,31,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.375
report_only,gradient_boosting,32,0.9,0.9285714285714286,0.8901098901098901,0.9032967032967033,0.875,0.9285714285714286,1.0,0.8571428571428571,0.9047619047619049
report_only,gradient_boosting,33,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.75
report_only,gradient_boosting,34,0.7777777777777778,0.8571428571428572,0.75,0.7962962962962963,0.75,0.8571428571428572,1.0,0.7142857142857143,0.8571428571428572
report_only,gradient_boosting,35,0.8888888888888888,0.9285714285714286,0.8615384615384616,0.8957264957264957,0.8333333333333333,0.9285714285714286,1.0,0.8571428571428571,0.8928571428571429
report_only,gradient_boosting,36,0.9,0.75,0.803921568627451,0.8862745098039216,0.9444444444444444,0.75,0.5,1.0,0.71875
report_only,gradient_boosting,37,0.9,0.8333333333333333,0.8666666666666667,0.8933333333333333,0.9375,0.8333333333333333,0.6666666666666666,1.0,0.7857142857142857
report_only,gradient_boosting,38,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.5
report_only,gradient_boosting,39,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.6428571428571428
report_only,gradient_boosting,40,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.2857142857142857
report_only,gradient_boosting,41,0.9,0.75,0.803921568627451,0.8862745098039216,0.9444444444444444,0.75,0.5,1.0,0.71875
report_only,gradient_boosting,42,0.8,0.6666666666666666,0.6875,0.7625,0.8888888888888888,0.6666666666666666,0.3333333333333333,1.0,0.8333333333333333
report_only,gradient_boosting,43,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,1.0
report_only,gradient_boosting,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
report_only,gradient_boosting,45,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.35714285714285715
report_only,gradient_boosting,46,0.8,0.6875,0.6875,0.8,0.6875,0.6875,0.5,0.875,0.6875
report_only,gradient_boosting,47,0.9,0.8333333333333333,0.8666666666666667,0.8933333333333333,0.9375,0.8333333333333333,0.6666666666666666,1.0,0.8095238095238095
report_only,gradient_boosting,48,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.8571428571428571
report_only,gradient_boosting,49,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.5714285714285714
report_only,gradient_boosting,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h5_only,logistic_regression,1,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.375
h5_only,logistic_regression,2,0.6,0.42857142857142855,0.375,0.525,0.3333333333333333,0.42857142857142855,0.0,0.8571428571428571,0.47619047619047616
h5_only,logistic_regression,3,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.8571428571428572
h5_only,logistic_regression,4,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.7142857142857142
h5_only,logistic_regression,5,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.5714285714285714
h5_only,logistic_regression,6,0.6,0.75,0.5833333333333333,0.6333333333333333,0.6666666666666666,0.75,1.0,0.5,1.0
h5_only,logistic_regression,7,0.6,0.42857142857142855,0.375,0.525,0.3333333333333333,0.42857142857142855,0.0,0.8571428571428571,0.6190476190476191
h5_only,logistic_regression,8,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7142857142857142
h5_only,logistic_regression,9,0.8888888888888888,0.9285714285714286,0.8615384615384616,0.8957264957264957,0.8333333333333333,0.9285714285714286,1.0,0.8571428571428571,0.9285714285714286
h5_only,logistic_regression,10,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,0.5
h5_only,logistic_regression,11,0.9,0.75,0.803921568627451,0.8862745098039216,0.9444444444444444,0.75,0.5,1.0,1.0
h5_only,logistic_regression,12,0.6,0.5238095238095238,0.5238095238095238,0.6,0.5238095238095238,0.5238095238095238,0.3333333333333333,0.7142857142857143,0.4761904761904762
h5_only,logistic_regression,13,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,0.07142857142857145
h5_only,logistic_regression,14,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.7142857142857143
h5_only,logistic_regression,15,0.7777777777777778,0.8571428571428572,0.75,0.7962962962962963,0.75,0.8571428571428572,1.0,0.7142857142857143,0.8571428571428572
h5_only,logistic_regression,16,0.6,0.375,0.375,0.6,0.375,0.375,0.0,0.75,0.625
h5_only,logistic_regression,17,0.5,0.45238095238095233,0.45054945054945056,0.5164835164835165,0.4583333333333333,0.45238095238095233,0.3333333333333333,0.5714285714285714,0.6666666666666666
h5_only,logistic_regression,18,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.1428571428571429
h5_only,logistic_regression,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h5_only,logistic_regression,20,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.5
h5_only,logistic_regression,21,0.8,0.6875,0.6875,0.8,0.6875,0.6875,0.5,0.875,0.9375
h5_only,logistic_regression,22,0.9,0.9285714285714286,0.8901098901098901,0.9032967032967033,0.875,0.9285714285714286,1.0,0.8571428571428571,0.8571428571428572
h5_only,logistic_regression,23,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.9285714285714286
h5_only,logistic_regression,24,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.5714285714285714
h5_only,logistic_regression,25,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.8571428571428572
h5_only,logistic_regression,26,0.8,0.6875,0.6875,0.8,0.6875,0.6875,0.5,0.875,0.75
h5_only,logistic_regression,27,0.7,0.5952380952380952,0.6000000000000001,0.68,0.625,0.5952380952380952,0.3333333333333333,0.8571428571428571,0.6190476190476191
h5_only,logistic_regression,28,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.4285714285714286
h5_only,logistic_regression,29,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.6428571428571428
h5_only,logistic_regression,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h5_only,logistic_regression,31,0.7,0.625,0.6000000000000001,0.72,0.5952380952380952,0.625,0.5,0.75,0.5
h5_only,logistic_regression,32,0.8,0.7619047619047619,0.7619047619047619,0.8,0.7619047619047619,0.7619047619047619,0.6666666666666666,0.8571428571428571,0.8095238095238095
h5_only,logistic_regression,33,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.6428571428571428
h5_only,logistic_regression,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h5_only,logistic_regression,35,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,1.0
h5_only,logistic_regression,36,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.5
h5_only,logistic_regression,37,0.9,0.8333333333333333,0.8666666666666667,0.8933333333333333,0.9375,0.8333333333333333,0.6666666666666666,1.0,0.9047619047619048
h5_only,logistic_regression,38,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.4285714285714286
h5_only,logistic_regression,39,0.6666666666666666,0.7857142857142857,0.6493506493506493,0.6926406926406927,0.7,0.7857142857142857,1.0,0.5714285714285714,0.8571428571428572
h5_only,logistic_regression,40,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.8571428571428572
h5_only,logistic_regression,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h5_only,logistic_regression,42,0.9,0.8333333333333333,0.8666666666666667,0.8933333333333333,0.9375,0.8333333333333333,0.6666666666666666,1.0,0.7619047619047619
h5_only,logistic_regression,43,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7142857142857142
h5_only,logistic_regression,44,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.6428571428571428
h5_only,logistic_regression,45,0.4444444444444444,0.2857142857142857,0.3076923076923077,0.4786324786324787,0.3333333333333333,0.2857142857142857,0.0,0.5714285714285714,0.5
h5_only,logistic_regression,46,0.7,0.625,0.6000000000000001,0.72,0.5952380952380952,0.625,0.5,0.75,0.8125
h5_only,logistic_regression,47,0.7,0.6904761904761905,0.6703296703296704,0.7098901098901099,0.6666666666666667,0.6904761904761905,0.6666666666666666,0.7142857142857143,0.6666666666666666
h5_only,logistic_regression,48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h5_only,logistic_regression,49,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.5
h5_only,logistic_regression,50,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.9285714285714286
h5_only,linear_svm,1,0.6,0.375,0.375,0.6,0.375,0.375,0.0,0.75,0.5625
h5_only,linear_svm,2,0.7,0.5,0.4117647058823529,0.5764705882352941,0.35,0.5,0.0,1.0,0.4761904761904762
h5_only,linear_svm,3,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,0.4285714285714286
h5_only,linear_svm,4,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.6428571428571429
h5_only,linear_svm,5,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.7857142857142857
h5_only,linear_svm,6,0.6,0.75,0.5833333333333333,0.6333333333333333,0.6666666666666666,0.75,1.0,0.5,1.0
h5_only,linear_svm,7,0.6,0.42857142857142855,0.375,0.525,0.3333333333333333,0.42857142857142855,0.0,0.8571428571428571,0.6666666666666666
h5_only,linear_svm,8,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.7142857142857143
h5_only,linear_svm,9,0.8888888888888888,0.9285714285714286,0.8615384615384616,0.8957264957264957,0.8333333333333333,0.9285714285714286,1.0,0.8571428571428571,0.9285714285714286
h5_only,linear_svm,10,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,0.5
h5_only,linear_svm,11,0.8,0.5,0.4444444444444444,0.711111111111111,0.4,0.5,0.0,1.0,0.6875
h5_only,linear_svm,12,0.6,0.5238095238095238,0.5238095238095238,0.6,0.5238095238095238,0.5238095238095238,0.3333333333333333,0.7142857142857143,0.4761904761904762
h5_only,linear_svm,13,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.5
h5_only,linear_svm,14,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.7142857142857143
h5_only,linear_svm,15,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7857142857142857
h5_only,linear_svm,16,0.5,0.3125,0.3333333333333333,0.5333333333333333,0.35714285714285715,0.3125,0.0,0.625,0.625
h5_only,linear_svm,17,0.6,0.5238095238095238,0.5238095238095238,0.6,0.5238095238095238,0.5238095238095238,0.3333333333333333,0.7142857142857143,0.7142857142857142
h5_only,linear_svm,18,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.28571428571428575
h5_only,linear_svm,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h5_only,linear_svm,20,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.2142857142857143
h5_only,linear_svm,21,0.8,0.6875,0.6875,0.8,0.6875,0.6875,0.5,0.875,0.0625
h5_only,linear_svm,22,0.8,0.8571428571428572,0.7916666666666667,0.8083333333333333,0.8,0.8571428571428572,1.0,0.7142857142857143,0.8571428571428572
h5_only,linear_svm,23,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,1.0
h5_only,linear_svm,24,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,0.5714285714285714
h5_only,linear_svm,25,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,0.8571428571428572
h5_only,linear_svm,26,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.625
h5_only,linear_svm,27,0.7,0.5952380952380952,0.6000000000000001,0.68,0.625,0.5952380952380952,0.3333333333333333,0.8571428571428571,0.47619047619047616
h5_only,linear_svm,28,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.5714285714285714
h5_only,linear_svm,29,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.7142857142857143
h5_only,linear_svm,30,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.4285714285714286
h5_only,linear_svm,31,0.6,0.375,0.375,0.6,0.375,0.375,0.0,0.75,0.4375
h5_only,linear_svm,32,0.7,0.6904761904761905,0.6703296703296704,0.7098901098901099,0.6666666666666667,0.6904761904761905,0.6666666666666666,0.7142857142857143,0.4285714285714286
h5_only,linear_svm,33,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.7142857142857143
h5_only,linear_svm,34,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,0.6428571428571429
h5_only,linear_svm,35,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,1.0
h5_only,linear_svm,36,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.75
h5_only,linear_svm,37,0.9,0.8333333333333333,0.8666666666666667,0.8933333333333333,0.9375,0.8333333333333333,0.6666666666666666,1.0,0.6666666666666666
h5_only,linear_svm,38,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.5714285714285714
h5_only,linear_svm,39,0.6666666666666666,0.7857142857142857,0.6493506493506493,0.6926406926406927,0.7,0.7857142857142857,1.0,0.5714285714285714,0.9285714285714286
h5_only,linear_svm,40,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.8571428571428572
h5_only,linear_svm,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
h5_only,linear_svm,42,0.8,0.6666666666666666,0.6875,0.7625,0.8888888888888888,0.6666666666666666,0.3333333333333333,1.0,0.38095238095238093
h5_only,linear_svm,43,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.5714285714285714
h5_only,linear_svm,44,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.6428571428571428
h5_only,linear_svm,45,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.6428571428571428
h5_only,linear_svm,46,0.6,0.5625,0.5238095238095238,0.6380952380952382,0.5416666666666667,0.5625,0.5,0.625,0.75
h5_only,linear_svm,47,0.8,0.7619047619047619,0.7619047619047619,0.8,0.7619047619047619,0.7619047619047619,0.6666666666666666,0.8571428571428571,0.8095238095238095
h5_only,linear_svm,48,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,0.8571428571428572
h5_only,linear_svm,49,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.7142857142857143
h5_only,linear_svm,50,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.4285714285714286
h5_only,random_forest,1,0.5,0.3125,0.3333333333333333,0.5333333333333333,0.35714285714285715,0.3125,0.0,0.625,0.4375
h5_only,random_forest,2,0.8,0.6666666666666666,0.6875,0.7625,0.8888888888888888,0.6666666666666666,0.3333333333333333,1.0,0.9047619047619048
h5_only,random_forest,3,0.5555555555555556,0.5357142857142857,0.5,0.5925925925925926,0.525,0.5357142857142857,0.5,0.5714285714285714,0.6428571428571428
h5_only,random_forest,4,0.8888888888888888,0.9285714285714286,0.8615384615384616,0.8957264957264957,0.8333333333333333,0.9285714285714286,1.0,0.8571428571428571,0.9285714285714286
h5_only,random_forest,5,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,0.9285714285714286
h5_only,random_forest,6,0.7,0.8125,0.6703296703296704,0.7296703296703297,0.7,0.8125,1.0,0.625,0.75
h5_only,random_forest,7,0.6,0.5238095238095238,0.5238095238095238,0.6,0.5238095238095238,0.5238095238095238,0.3333333333333333,0.7142857142857143,0.38095238095238093
h5_only,random_forest,8,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.8571428571428572
h5_only,random_forest,9,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.8571428571428572
h5_only,random_forest,10,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.7857142857142857
h5_only,random_forest,11,0.8,0.6875,0.6875,0.8,0.6875,0.6875,0.5,0.875,0.9375
h5_only,random_forest,12,0.7,0.5952380952380952,0.6000000000000001,0.68,0.625,0.5952380952380952,0.3333333333333333,0.8571428571428571,0.4285714285714286
h5_only,random_forest,13,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,0.7142857142857142
h5_only,random_forest,14,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.6428571428571428
h5_only,random_forest,15,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7857142857142857
h5_only,random_forest,16,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.6875
h5_only,random_forest,17,0.7,0.6904761904761905,0.6703296703296704,0.7098901098901099,0.6666666666666667,0.6904761904761905,0.6666666666666666,0.7142857142857143,0.7142857142857142
h5_only,random_forest,18,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.6428571428571429
h5_only,random_forest,19,0.8888888888888888,0.9285714285714286,0.8615384615384616,0.8957264957264957,0.8333333333333333,0.9285714285714286,1.0,0.8571428571428571,1.0
h5_only,random_forest,20,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.5714285714285714
h5_only,random_forest,21,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.875
h5_only,random_forest,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h5_only,random_forest,23,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.7142857142857142
h5_only,random_forest,24,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.7142857142857143
h5_only,random_forest,25,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7142857142857143
h5_only,random_forest,26,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.875
h5_only,random_forest,27,0.6,0.6190476190476191,0.5833333333333333,0.6166666666666666,0.6000000000000001,0.6190476190476191,0.6666666666666666,0.5714285714285714,0.5714285714285714
h5_only,random_forest,28,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.2857142857142857
h5_only,random_forest,29,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.6428571428571428
h5_only,random_forest,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h5_only,random_forest,31,0.6,0.5625,0.5238095238095238,0.6380952380952382,0.5416666666666667,0.5625,0.5,0.625,0.625
h5_only,random_forest,32,0.9,0.8333333333333333,0.8666666666666667,0.8933333333333333,0.9375,0.8333333333333333,0.6666666666666666,1.0,0.9523809523809524
h5_only,random_forest,33,0.4444444444444444,0.4642857142857143,0.41558441558441556,0.48773448773448774,0.475,0.4642857142857143,0.5,0.42857142857142855,0.6428571428571428
h5_only,random_forest,34,0.8888888888888888,0.9285714285714286,0.8615384615384616,0.8957264957264957,0.8333333333333333,0.9285714285714286,1.0,0.8571428571428571,1.0
h5_only,random_forest,35,0.7777777777777778,0.5,0.4375,0.6805555555555556,0.3888888888888889,0.5,0.0,1.0,1.0
h5_only,random_forest,36,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.5
h5_only,random_forest,37,0.9,0.8333333333333333,0.8666666666666667,0.8933333333333333,0.9375,0.8333333333333333,0.6666666666666666,1.0,1.0
h5_only,random_forest,38,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.5
h5_only,random_forest,39,0.5555555555555556,0.5357142857142857,0.5,0.5925925925925926,0.525,0.5357142857142857,0.5,0.5714285714285714,0.7857142857142857
h5_only,random_forest,40,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.8571428571428572
h5_only,random_forest,41,0.9,0.9375,0.8666666666666667,0.9066666666666666,0.8333333333333333,0.9375,1.0,0.875,1.0
h5_only,random_forest,42,0.9,0.8333333333333333,0.8666666666666667,0.8933333333333333,0.9375,0.8333333333333333,0.6666666666666666,1.0,1.0
h5_only,random_forest,43,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7857142857142857
h5_only,random_forest,44,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.2142857142857143
h5_only,random_forest,45,0.3333333333333333,0.21428571428571427,0.25,0.3888888888888889,0.3,0.21428571428571427,0.0,0.42857142857142855,0.4285714285714286
h5_only,random_forest,46,0.6,0.5625,0.5238095238095238,0.6380952380952382,0.5416666666666667,0.5625,0.5,0.625,0.625
h5_only,random_forest,47,0.8,0.7619047619047619,0.7619047619047619,0.8,0.7619047619047619,0.7619047619047619,0.6666666666666666,0.8571428571428571,0.8095238095238095
h5_only,random_forest,48,0.8888888888888888,0.75,0.8,0.874074074074074,0.9375,0.75,0.5,1.0,1.0
h5_only,random_forest,49,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.5714285714285714
h5_only,random_forest,50,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.9285714285714286
h5_only,gradient_boosting,1,0.7,0.4375,0.4117647058823529,0.6588235294117647,0.3888888888888889,0.4375,0.0,0.875,0.40625
h5_only,gradient_boosting,2,0.6,0.42857142857142855,0.375,0.525,0.3333333333333333,0.42857142857142855,0.0,0.8571428571428571,0.7142857142857143
h5_only,gradient_boosting,3,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.8928571428571428
h5_only,gradient_boosting,4,0.6666666666666666,0.42857142857142855,0.4,0.6222222222222222,0.375,0.42857142857142855,0.0,0.8571428571428571,0.7857142857142857
h5_only,gradient_boosting,5,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.9285714285714286
h5_only,gradient_boosting,6,0.4,0.4375,0.375,0.45,0.4583333333333333,0.4375,0.5,0.375,0.25
h5_only,gradient_boosting,7,0.6,0.42857142857142855,0.375,0.525,0.3333333333333333,0.42857142857142855,0.0,0.8571428571428571,0.2857142857142857
h5_only,gradient_boosting,8,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.6785714285714286
h5_only,gradient_boosting,9,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.8571428571428571
h5_only,gradient_boosting,10,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.6785714285714286,0.5,0.8571428571428571,0.6785714285714286
h5_only,gradient_boosting,11,0.9,0.75,0.803921568627451,0.8862745098039216,0.9444444444444444,0.75,0.5,1.0,0.9375
h5_only,gradient_boosting,12,0.6,0.5238095238095238,0.5238095238095238,0.6,0.5238095238095238,0.5238095238095238,0.3333333333333333,0.7142857142857143,0.42857142857142855
h5_only,gradient_boosting,13,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.5
