dataset,column,missing_count,missing_percentage
report_subject_features,rem_percentage_max,1,0.02127659574468085
report_subject_features,respiration_rate_n1_max,1,0.02127659574468085
report_subject_features,respiration_rate_n2_max,1,0.02127659574468085
report_subject_features,respiration_rate_n3_max,1,0.02127659574468085
report_subject_features,respiration_rate_rem_max,1,0.02127659574468085
report_subject_features,sol_max,1,0.02127659574468085
report_subject_features,sol_aasm_max,1,0.02127659574468085
report_subject_features,patient_id,0,0.0
report_subject_features,NRID,0,0.0
report_subject_features,sex,0,0.0
report_subject_features,age,0,0.0
report_subject_features,diagnosis,0,0.0
report_subject_features,binary_target,0,0.0
report_subject_features,average_respiration_rate_mean,0,0.0
report_subject_features,awakenings_mean,0,0.0
report_subject_features,confidence_awakenings_mean,0,0.0
report_subject_features,confidence_n1_duration_mean,0,0.0
report_subject_features,confidence_n2_duration_mean,0,0.0
report_subject_features,confidence_n3_duration_mean,0,0.0
report_subject_features,confidence_nrem_duration_mean,0,0.0
report_subject_features,confidence_rem_duration_mean,0,0.0
report_subject_features,confidence_sleep_efficiency_mean,0,0.0
report_subject_features,confidence_tst_mean,0,0.0
report_subject_features,confidence_wake_duration_mean,0,0.0
report_subject_features,confidence_waso_mean,0,0.0
report_subject_features,confidence_waso_aasm_mean,0,0.0
report_subject_features,micro_arousal_index_mean,0,0.0
report_subject_features,n1_duration_mean,0,0.0
report_subject_features,n2_duration_mean,0,0.0
report_subject_features,n3_duration_mean,0,0.0
report_subject_features,nrem_duration_mean,0,0.0
report_subject_features,proportion_off_head_mean,0,0.0
report_subject_features,proportion_scorable_and_on_head_mean,0,0.0
report_subject_features,quality_index_F7_O1_mean,0,0.0
report_subject_features,quality_index_F7_O2_mean,0,0.0
report_subject_features,quality_index_F8_F7_mean,0,0.0
report_subject_features,quality_index_F8_O1_mean,0,0.0
report_subject_features,quality_index_F8_O2_mean,0,0.0
report_subject_features,record_duration_mean,0,0.0
report_subject_features,record_quality_index_mean,0,0.0
report_subject_features,rem_duration_mean,0,0.0
report_subject_features,respiration_rate_wake_mean,0,0.0
report_subject_features,sleep_efficiency_mean,0,0.0
report_subject_features,tst_mean,0,0.0
report_subject_features,wake_duration_mean,0,0.0
report_subject_features,waso_mean,0,0.0
report_subject_features,waso_aasm_mean,0,0.0
report_subject_features,average_respiration_rate_median,0,0.0
report_subject_features,awakenings_median,0,0.0
report_subject_features,confidence_awakenings_median,0,0.0
report_subject_features,confidence_n1_duration_median,0,0.0
report_subject_features,confidence_n2_duration_median,0,0.0
report_subject_features,confidence_n3_duration_median,0,0.0
report_subject_features,confidence_nrem_duration_median,0,0.0
report_subject_features,confidence_rem_duration_median,0,0.0
report_subject_features,confidence_sleep_efficiency_median,0,0.0
report_subject_features,confidence_tst_median,0,0.0
report_subject_features,confidence_wake_duration_median,0,0.0
report_subject_features,confidence_waso_median,0,0.0
report_subject_features,confidence_waso_aasm_median,0,0.0
report_subject_features,micro_arousal_index_median,0,0.0
report_subject_features,n1_duration_median,0,0.0
report_subject_features,n2_duration_median,0,0.0
report_subject_features,n3_duration_median,0,0.0
report_subject_features,nrem_duration_median,0,0.0
report_subject_features,proportion_off_head_median,0,0.0
report_subject_features,proportion_scorable_and_on_head_median,0,0.0
report_subject_features,quality_index_F7_O1_median,0,0.0
report_subject_features,quality_index_F7_O2_median,0,0.0
report_subject_features,quality_index_F8_F7_median,0,0.0
report_subject_features,quality_index_F8_O1_median,0,0.0
report_subject_features,quality_index_F8_O2_median,0,0.0
report_subject_features,record_duration_median,0,0.0
report_subject_features,record_quality_index_median,0,0.0
report_subject_features,rem_duration_median,0,0.0
report_subject_features,respiration_rate_wake_median,0,0.0
report_subject_features,sleep_efficiency_median,0,0.0
report_subject_features,tst_median,0,0.0
report_subject_features,wake_duration_median,0,0.0
report_subject_features,waso_median,0,0.0
report_subject_features,waso_aasm_median,0,0.0
report_subject_features,average_respiration_rate_min,0,0.0
report_subject_features,awakenings_min,0,0.0
report_subject_features,confidence_awakenings_min,0,0.0
report_subject_features,confidence_n1_duration_min,0,0.0
report_subject_features,confidence_n2_duration_min,0,0.0
report_subject_features,confidence_n3_duration_min,0,0.0
report_subject_features,confidence_nrem_duration_min,0,0.0
report_subject_features,confidence_rem_duration_min,0,0.0
report_subject_features,confidence_sleep_efficiency_min,0,0.0
report_subject_features,confidence_tst_min,0,0.0
report_subject_features,confidence_wake_duration_min,0,0.0
report_subject_features,confidence_waso_min,0,0.0
report_subject_features,confidence_waso_aasm_min,0,0.0
report_subject_features,micro_arousal_index_min,0,0.0
report_subject_features,n1_duration_min,0,0.0
report_subject_features,n2_duration_min,0,0.0
report_subject_features,n3_duration_min,0,0.0
report_subject_features,nrem_duration_min,0,0.0
report_subject_features,proportion_off_head_min,0,0.0
report_subject_features,proportion_scorable_and_on_head_min,0,0.0
report_subject_features,quality_index_F7_O1_min,0,0.0
report_subject_features,quality_index_F7_O2_min,0,0.0
report_subject_features,quality_index_F8_F7_min,0,0.0
report_subject_features,quality_index_F8_O1_min,0,0.0
report_subject_features,quality_index_F8_O2_min,0,0.0
report_subject_features,record_duration_min,0,0.0
report_subject_features,record_quality_index_min,0,0.0
report_subject_features,rem_duration_min,0,0.0
report_subject_features,respiration_rate_wake_min,0,0.0
report_subject_features,sleep_efficiency_min,0,0.0
report_subject_features,tst_min,0,0.0
report_subject_features,wake_duration_min,0,0.0
report_subject_features,waso_min,0,0.0
report_subject_features,waso_aasm_min,0,0.0
report_subject_features,average_respiration_rate_max,0,0.0
report_subject_features,awakenings_max,0,0.0
report_subject_features,confidence_awakenings_max,0,0.0
report_subject_features,confidence_n1_duration_max,0,0.0
report_subject_features,confidence_n2_duration_max,0,0.0
report_subject_features,confidence_n3_duration_max,0,0.0
report_subject_features,confidence_nrem_duration_max,0,0.0
report_subject_features,confidence_rem_duration_max,0,0.0
report_subject_features,confidence_sleep_efficiency_max,0,0.0
report_subject_features,confidence_tst_max,0,0.0
report_subject_features,confidence_wake_duration_max,0,0.0
report_subject_features,confidence_waso_max,0,0.0
report_subject_features,confidence_waso_aasm_max,0,0.0
report_subject_features,micro_arousal_index_max,0,0.0
report_subject_features,n1_duration_max,0,0.0
report_subject_features,n2_duration_max,0,0.0
report_subject_features,n3_duration_max,0,0.0
report_subject_features,nrem_duration_max,0,0.0
report_subject_features,proportion_off_head_max,0,0.0
report_subject_features,proportion_scorable_and_on_head_max,0,0.0
report_subject_features,quality_index_F7_O1_max,0,0.0
report_subject_features,quality_index_F7_O2_max,0,0.0
report_subject_features,quality_index_F8_F7_max,0,0.0
report_subject_features,quality_index_F8_O1_max,0,0.0
report_subject_features,quality_index_F8_O2_max,0,0.0
report_subject_features,record_duration_max,0,0.0
report_subject_features,record_quality_index_max,0,0.0
report_subject_features,rem_duration_max,0,0.0
report_subject_features,respiration_rate_wake_max,0,0.0
report_subject_features,sleep_efficiency_max,0,0.0
report_subject_features,tst_max,0,0.0
report_subject_features,wake_duration_max,0,0.0
report_subject_features,waso_max,0,0.0
report_subject_features,waso_aasm_max,0,0.0
h5_subject_features_labelled,Wake_percentage_mean,47,1.0
h5_subject_features_labelled,Wake_percentage_median,47,1.0
h5_subject_features_labelled,Wake_percentage_std,47,1.0
h5_subject_features_labelled,Wake_percentage_min,47,1.0
h5_subject_features_labelled,Wake_percentage_max,47,1.0
h5_subject_features_labelled,n_epochs_std,3,0.06382978723404255
h5_subject_features_labelled,wake_epochs_std,3,0.06382978723404255
h5_subject_features_labelled,sleep_epochs_std,3,0.06382978723404255
