column,missing_count,missing_percentage
n3_percentage_median,1,0.02127659574468085
n3_latency_aasm_median,1,0.02127659574468085
confidence_rem_latency_aasm_max,1,0.02127659574468085
confidence_sleep_onset_max,1,0.02127659574468085
confidence_rem_latency_max,1,0.02127659574468085
n2_percentage_median,1,0.02127659574468085
n2_latency_aasm_median,1,0.02127659574468085
confidence_n3_percentage_max,1,0.02127659574468085
confidence_nrem_percentage_max,1,0.02127659574468085
lps_median,1,0.02127659574468085
n1_percentage_median,1,0.02127659574468085
confidence_nr_of_shifts_max,1,0.02127659574468085
confidence_nrem_percentage_median,1,0.02127659574468085
lrem4_median,1,0.02127659574468085
confidence_lps_median,1,0.02127659574468085
confidence_n3_latency_aasm_median,1,0.02127659574468085
confidence_n2_latency_aasm_median,1,0.02127659574468085
confidence_n2_percentage_median,1,0.02127659574468085
confidence_n1_percentage_median,1,0.02127659574468085
confidence_sol_max,1,0.02127659574468085
confidence_lrem4_median,1,0.02127659574468085
nr_of_shifts_median,1,0.02127659574468085
confidence_sol_aasm_max,1,0.02127659574468085
confidence_n3_percentage_median,1,0.02127659574468085
confidence_nr_of_shifts_median,1,0.02127659574468085
confidence_last_sleep_median,1,0.02127659574468085
confidence_awakenings_max,0,0.0
tst_max,0,0.0
proportion_off_head_min,0,0.0
quality_index_F7_O1_min,0,0.0
wake_duration_max,0,0.0
waso_max,0,0.0
proportion_scorable_and_on_head_min,0,0.0
sleep_efficiency_max,0,0.0
rem_duration_min,0,0.0
quality_index_F8_F7_min,0,0.0
confidence_n2_duration_max,0,0.0
record_quality_index_min,0,0.0
record_duration_min,0,0.0
quality_index_F8_O2_min,0,0.0
confidence_n1_duration_max,0,0.0
confidence_nrem_duration_max,0,0.0
respiration_rate_wake_max,0,0.0
quality_index_F8_O1_min,0,0.0
quality_index_F7_O2_min,0,0.0
confidence_waso_aasm_max,0,0.0
respiration_rate_wake_min,0,0.0
average_respiration_rate_max,0,0.0
waso_aasm_min,0,0.0
n1_duration_max,0,0.0
confidence_waso_max,0,0.0
confidence_wake_duration_max,0,0.0
n2_duration_max,0,0.0
confidence_tst_max,0,0.0
confidence_n3_duration_max,0,0.0
n3_duration_max,0,0.0
nrem_duration_max,0,0.0
proportion_off_head_max,0,0.0
proportion_scorable_and_on_head_max,0,0.0
quality_index_F7_O1_max,0,0.0
confidence_sleep_efficiency_max,0,0.0
quality_index_F7_O2_max,0,0.0
quality_index_F8_F7_max,0,0.0
quality_index_F8_O1_max,0,0.0
quality_index_F8_O2_max,0,0.0
record_duration_max,0,0.0
record_quality_index_max,0,0.0
sleep_efficiency_min,0,0.0
micro_arousal_index_max,0,0.0
rem_duration_max,0,0.0
confidence_rem_duration_max,0,0.0
tst_min,0,0.0
wake_duration_min,0,0.0
waso_min,0,0.0
awakenings_max,0,0.0
patient_id,0,0.0
nrem_duration_min,0,0.0
respiration_rate_wake_mean,0,0.0
proportion_scorable_and_on_head_mean,0,0.0
quality_index_F7_O1_mean,0,0.0
quality_index_F7_O2_mean,0,0.0
quality_index_F8_F7_mean,0,0.0
quality_index_F8_O1_mean,0,0.0
quality_index_F8_O2_mean,0,0.0
record_duration_mean,0,0.0
record_quality_index_mean,0,0.0
rem_duration_mean,0,0.0
sleep_efficiency_mean,0,0.0
n3_duration_min,0,0.0
tst_mean,0,0.0
wake_duration_mean,0,0.0
waso_mean,0,0.0
waso_aasm_mean,0,0.0
average_respiration_rate_median,0,0.0
awakenings_median,0,0.0
confidence_awakenings_median,0,0.0
confidence_n1_duration_median,0,0.0
confidence_n2_duration_median,0,0.0
proportion_off_head_mean,0,0.0
nrem_duration_mean,0,0.0
n3_duration_mean,0,0.0
n2_duration_mean,0,0.0
sex,0,0.0
age,0,0.0
diagnosis,0,0.0
binary_target,0,0.0
average_respiration_rate_mean,0,0.0
awakenings_mean,0,0.0
confidence_awakenings_mean,0,0.0
confidence_n1_duration_mean,0,0.0
confidence_n2_duration_mean,0,0.0
confidence_n3_duration_mean,0,0.0
confidence_nrem_duration_mean,0,0.0
confidence_rem_duration_mean,0,0.0
confidence_sleep_efficiency_mean,0,0.0
confidence_tst_mean,0,0.0
confidence_wake_duration_mean,0,0.0
confidence_waso_mean,0,0.0
confidence_waso_aasm_mean,0,0.0
micro_arousal_index_mean,0,0.0
n1_duration_mean,0,0.0
confidence_n3_duration_median,0,0.0
